,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,ID
10,0.00011323195462296499,0.000113231954622976,0.000113231954622972,0.000113231954622967,0.00011323195462296398,0.000113231954622968,0.776944715595918,0.00011323195462291399,0.000113231954622952,0.000113231954622947,0.000113231954622955,0.00011323195462296398,0.00011323195462295801,0.000113231954622957,0.000113231954622978,0.00011323195462296298,0.000113231954622969,0.000113231954622978,0.00011323195462295801,0.00011323195462291899,0.0704566914595821,0.00011323195462296999,0.00011323195462295901,0.000113231954622974,0.00011323195462299499,0.00011323195462297099,0.000113231954622974,0.00011323195462296599,0.000113231954622968,0.00011323195462306,0.00011323195462297099,0.0153171715616978,0.000113231954622972,0.000113231954622949,0.00011323195462295,0.00011323195462295401,0.000113231954622975,0.000113231954622957,0.00011323195462296599,0.000113231954622969,0.000113231954622969,0.00011323195462297701,0.00011323195462295901,0.00011323195462295801,0.00011323195462296599,0.00011323195462294199,0.00011323195462293101,0.000113231954622973,0.000113231954622975,0.000113231954622972,0.000113231954622969,0.00011323195462293799,0.000113231954622962,0.00011323195462298701,0.00011323195462295901,0.000113231954622981,0.130940431923916,0.000113231954622949,0.000113231954622962,0.000113231954622955,11
11,0.000137088555860824,0.000137088555860829,0.000137088555860814,0.00013708855586082,0.0586222224314246,0.000137088555860827,0.000137088555860814,0.000137088555860804,0.00013708855586082801,0.22739516131820603,0.000137088555860819,0.000137088555860825,0.00013708855586080901,0.00013708855586081102,0.000137088555860807,0.000137088555860841,0.00013708855586081799,0.131468639277288,0.000137088555860832,0.000137088555860819,0.00013708855586081799,0.000137088555860822,0.0734327339993298,0.000137088555860823,0.284889621424634,0.000137088555860827,0.000137088555860819,0.000137088555860813,0.000137088555860833,0.000137088555860832,0.000137088555860834,0.000137088555860703,0.000137088555860838,0.000137088555860827,0.000137088555860791,0.000137088555860827,0.000137088555860825,0.000137088555860833,0.00013708855586081598,0.00013708855586081598,0.000137088555860825,0.000137088555860819,0.000137088555860826,0.00013708855586084,0.000137088555860822,0.11373045580310599,0.00013708855586082801,0.020563930207116003,0.0827686306341332,0.000137088555860826,0.000137088555860831,0.000137088555860826,0.000137088555860834,0.00013708855586081498,0.000137088555860832,0.00013708855586081498,0.000137088555860797,0.000137088555860838,0.00013708855586081698,0.000137088555860804,12
12,0.05479200595515701,4.9531173412088e-05,4.95311734121058e-05,4.95311734120882e-05,4.9531173412114296e-05,4.95311734121039e-05,4.953117341207029e-05,4.95311734120801e-05,4.95311734120755e-05,0.106869915291733,4.9531173412055e-05,4.95311734120959e-05,4.95311734120656e-05,4.95311734121072e-05,4.95311734120753e-05,4.95311734121039e-05,4.95311734121131e-05,4.95311734120865e-05,4.95311734120932e-05,4.95311734121125e-05,4.9531173412106e-05,0.30645169413970297,4.9531173412092897e-05,4.95311734121089e-05,4.95311734121075e-05,4.95311734121074e-05,4.953117341210921e-05,4.95311734121286e-05,4.9531173412106896e-05,4.9531173412085104e-05,4.9531173412161e-05,4.9531173412109797e-05,4.9531173412042996e-05,4.95311734120841e-05,4.9531173412102295e-05,4.9531173412089203e-05,4.95311734120823e-05,4.95311734120962e-05,0.35976068528245597,0.0333423364869452,4.9531173412132395e-05,4.95311734121198e-05,4.9531173412094896e-05,4.9531173412111606e-05,4.95311734120604e-05,4.95311734121016e-05,4.95311734121103e-05,4.9531173412104294e-05,4.95311734121498e-05,4.95311734121564e-05,0.136108679479752,4.9531173412108794e-05,4.95311734120925e-05,4.95311734121072e-05,4.95311734120997e-05,4.9531173412121506e-05,4.9531173412102505e-05,4.95311734121372e-05,4.9531173412104904e-05,4.95311734121006e-05,13
13,2.04802003084055e-05,2.04802003083923e-05,2.04802003083365e-05,0.0125697238734001,2.04802003084632e-05,2.0480200308418202e-05,2.04802003083915e-05,2.0480200308392198e-05,0.0225396692732201,2.04802003083947e-05,0.0215018523926427,2.0480200308373103e-05,2.04802003083905e-05,2.0480200308368698e-05,2.0480200308428302e-05,2.04802003083885e-05,2.04802003083651e-05,2.0480200308378896e-05,2.0480200308376e-05,2.04802003083876e-05,0.228678962032031,2.0480200308368898e-05,0.0100246126226693,0.0822252796372955,2.04802003083383e-05,2.0480200308412303e-05,2.04802003084026e-05,2.0480200308423898e-05,2.0480200308400198e-05,2.0480200308426198e-05,2.04802003084266e-05,0.0938450266866603,2.04802003084267e-05,2.04802003084184e-05,2.04802003084245e-05,2.04802003083987e-05,2.04802003084514e-05,0.030830379772157995,2.04802003083966e-05,2.0480200308390697e-05,2.04802003083387e-05,2.0480200308395898e-05,2.04802003084009e-05,2.04802003084067e-05,2.04802003084042e-05,2.0480200308432002e-05,2.04802003083925e-05,0.44298468154279,2.04802003084127e-05,2.0480200308307397e-05,0.00989377123477931,2.04802003084007e-05,2.04802003083747e-05,2.04802003083993e-05,2.04802003084082e-05,2.04802003083669e-05,0.0211252008692145,2.0480200308410396e-05,0.0227977904483363,2.04802003083966e-05,14
14,9.18013161311473e-05,9.18013161311386e-05,9.18013161311359e-05,9.18013161311469e-05,9.18013161311341e-05,0.0638303234867547,9.18013161311293e-05,9.18013161311561e-05,9.18013161311241e-05,0.350086505995728,9.18013161311293e-05,9.18013161311373e-05,9.18013161311687e-05,9.180131613116229e-05,9.18013161311387e-05,9.18013161311051e-05,9.18013161311425e-05,9.180131613117191e-05,9.18013161311325e-05,9.180131613114109e-05,9.180131613115401e-05,9.18013161311404e-05,9.18013161311443e-05,9.180131613114001e-05,9.18013161311688e-05,9.18013161311496e-05,9.18013161311363e-05,9.18013161311572e-05,0.463702765129198,9.18013161311208e-05,9.18013161311325e-05,9.18013161311281e-05,9.180131613115059e-05,9.18013161311513e-05,9.180131613114821e-05,9.180131613113891e-05,9.18013161311452e-05,0.0756154926235121,9.18013161311002e-05,9.18013161311269e-05,9.180131613115059e-05,9.18013161311236e-05,9.18013161311652e-05,9.18013161311259e-05,9.18013161311288e-05,9.18013161311561e-05,9.18013161311394e-05,9.18013161311747e-05,9.180131613109341e-05,9.18013161311518e-05,9.18013161311332e-05,9.18013161311665e-05,9.18013161311327e-05,9.18013161311438e-05,9.1801316131129e-05,0.0417158403775948,9.180131613112579e-05,9.18013161311453e-05,9.18013161311703e-05,9.18013161311331e-05,15
15,0.000139235029083716,0.00013923502908373502,0.000139235029083729,0.000139235029083719,0.000139235029083746,0.16845050797869499,0.08320968934784401,0.000139235029083719,0.000139235029083755,0.15283433078772302,0.000139235029083711,0.000139235029083701,0.00013923502908373,0.00013923502908373502,0.000139235029083712,0.00013923502908370702,0.00013923502908372399,0.000139235029083715,0.00013923502908371398,0.00013923502908371,0.000139235029083716,0.105795007559129,0.000139235029083709,0.000139235029083722,0.151210464953208,0.00013923502908370802,0.000139235029083726,0.000139235029083719,0.010162592062062999,0.000139235029083728,0.000139235029083723,0.0175183908047152,0.000139235029083729,0.000139235029083733,0.105011191078859,0.000139235029083733,0.000139235029083728,0.00013923502908372399,0.000139235029083722,0.000139235029083722,0.00013923502908373602,0.00013923502908371,0.0885000469687444,0.0335356735915213,0.00013923502908372,0.000139235029083716,0.00013923502908372,0.000139235029083721,0.000139235029083729,0.000139235029083709,0.00013923502908373,0.076949588442396,0.000139235029083717,0.000139235029083709,0.00013923502908373,0.00013923502908373401,0.000139235029083719,0.000139235029083723,0.000139235029083716,0.00013923502908372399,16
16,3.52597135808608e-05,3.52597135807985e-05,3.52597135807916e-05,3.5259713580828496e-05,0.0482453154706234,3.52597135808249e-05,3.525971358084729e-05,3.52597135808716e-05,3.52597135808351e-05,3.5259713580860703e-05,3.5259713580837e-05,3.5259713580826504e-05,3.52597135808093e-05,3.52597135808734e-05,3.5259713580834296e-05,3.52597135808697e-05,3.5259713580836106e-05,0.0313878511097024,3.52597135808272e-05,3.5259713580824796e-05,3.5259713580814706e-05,3.5259713580866795e-05,3.52597135808448e-05,3.52597135808395e-05,3.5259713580842e-05,0.0831013543818696,0.0615785587716718,3.52597135808069e-05,3.5259713580843295e-05,3.52597135808418e-05,3.52597135808351e-05,3.52597135808466e-05,3.52597135808049e-05,3.52597135808281e-05,3.5259713580873104e-05,0.0874295723535027,3.5259713580865996e-05,3.5259713580865704e-05,3.52597135808491e-05,3.5259713580826206e-05,3.52597135808158e-05,3.52597135808489e-05,3.52597135808329e-05,3.52597135808368e-05,3.52597135808276e-05,0.10265412255327001,3.52597135808781e-05,3.52597135808724e-05,3.52597135808203e-05,3.5259713580846e-05,0.564216301450424,3.5259713580837e-05,3.525971358085e-05,3.52597135808622e-05,3.5259713580840205e-05,3.52597135808344e-05,3.525971358085879e-05,3.52597135808627e-05,3.5259713580875604e-05,0.0195534188027327,17
17,0.000187078544251431,0.00018707854425143,0.000187078544251428,0.00018707854425143401,0.000187078544251411,0.8426599759020859,0.000187078544251416,0.000187078544251418,0.000187078544251427,0.000187078544251424,0.000187078544251433,0.000187078544251398,0.000187078544251431,0.00018707854425142,0.000187078544251432,0.00018707854425143,0.000187078544251422,0.00018707854425141,0.000187078544251422,0.000187078544251409,0.000187078544251432,0.000187078544251425,0.000187078544251427,0.00018707854425143,0.000187078544251429,0.00018707854425143,0.00018707854425143401,0.000187078544251405,0.000187078544251429,0.00018707854425143602,0.00018707854425141499,0.000187078544251432,0.000187078544251426,0.000187078544251431,0.000187078544251447,0.00018707854425144098,0.00018707854425144098,0.00018707854425143998,0.000187078544251429,0.0500686013356895,0.000187078544251411,0.00018707854425143602,0.00018707854425143602,0.0966079457398935,0.000187078544251423,0.000187078544251426,0.000187078544251423,0.000187078544251426,0.000187078544251426,0.000187078544251428,0.00018707854425143,0.000187078544251426,0.000187078544251425,0.00018707854425143,0.000187078544251424,0.000187078544251419,0.000187078544251422,0.000187078544251426,0.000187078544251428,0.000187078544251426,18
18,4.42706495620864e-05,4.42706495620734e-05,0.32467180087230896,4.427064956212371e-05,0.12263752497366698,4.42706495620604e-05,4.427064956212321e-05,4.42706495620791e-05,0.0450436535693236,4.42706495621063e-05,4.4270649562055e-05,4.427064956209771e-05,4.42706495620817e-05,4.4270649562122204e-05,4.42706495620746e-05,4.42706495621033e-05,4.427064956206629e-05,4.4270649562111206e-05,4.42706495620957e-05,4.42706495620772e-05,0.0496526052114184,4.42706495620986e-05,4.42706495620888e-05,0.0900818177829115,4.4270649562133703e-05,0.0808969245270583,4.4270649562116295e-05,4.42706495620633e-05,4.4270649562102004e-05,4.42706495621535e-05,4.4270649562035e-05,4.42706495621062e-05,4.42706495620291e-05,4.4270649562090295e-05,4.4270649562089705e-05,4.42706495620816e-05,0.0217855542590994,4.42706495620997e-05,4.427064956210921e-05,4.42706495621286e-05,4.4270649562118796e-05,4.42706495621614e-05,4.42706495620854e-05,4.4270649562079703e-05,4.42706495620887e-05,0.03980137801382,4.42706495620964e-05,4.4270649562073605e-05,4.42706495621288e-05,4.42706495621456e-05,0.0360338899786625,4.42706495620878e-05,4.42706495621261e-05,4.4270649562041296e-05,0.18718131833362603,4.4270649562091e-05,4.4270649562130295e-05,4.4270649562103495e-05,4.4270649562101896e-05,4.42706495620998e-05,19
19,0.0278772825639807,5.25561229895551e-05,5.2556122989572604e-05,5.2556122989552505e-05,0.0437461878277117,5.25561229895114e-05,0.0162653935821833,5.25561229895649e-05,5.2556122989573295e-05,0.228042861087417,5.255612298957371e-05,5.2556122989573105e-05,0.017056080116438,0.0662239679120453,5.255612298957321e-05,5.25561229895711e-05,5.25561229895654e-05,5.2556122989466e-05,0.052963846205678004,0.0366547922372064,5.255612298956671e-05,5.25561229895529e-05,5.2556122989567894e-05,5.2556122989572204e-05,0.050977155643272,5.2556122989568104e-05,5.255612298955129e-05,5.2556122989561206e-05,5.25561229895623e-05,5.2556122989572705e-05,5.2556122989571994e-05,5.25561229895747e-05,5.25561229895482e-05,5.255612298956621e-05,0.36617494488107794,5.25561229895793e-05,5.25561229895746e-05,5.2556122989577706e-05,5.25561229895086e-05,5.25561229895766e-05,5.25561229895604e-05,5.2556122989557106e-05,5.25561229895699e-05,0.0752985868134371,5.25561229895816e-05,0.0161962072260543,5.2556122989554904e-05,5.2556122989544394e-05,5.25561229895544e-05,5.25561229895644e-05,5.25561229895705e-05,5.25561229895375e-05,5.25561229895712e-05,5.255612298954679e-05,5.25561229895485e-05,5.2556122989570706e-05,5.25561229895516e-05,5.25561229895081e-05,5.25561229895489e-05,5.25561229895745e-05,20
20,0.000221205457563641,0.000221205457563658,0.00022120545756364703,0.00022120545756366099,0.41965168025904104,0.00022120545756367,0.00022120545756364502,0.000221205457563658,0.00022120545756367402,0.000221205457563665,0.00022120545756366,0.144663970664456,0.00022120545756366,0.00022120545756364302,0.00022120545756367,0.00022120545756365201,0.000221205457563665,0.00022120545756365497,0.00022120545756367202,0.000221205457563665,0.00022120545756366099,0.00022120545756367,0.000221205457563653,0.000221205457563656,0.0658259798927153,0.000221205457563658,0.000221205457563665,0.000221205457563646,0.00022120545756365,0.00022120545756366,0.00022120545756366202,0.00022120545756366099,0.00022120545756366,0.00022120545756366402,0.22840712721655104,0.00022120545756365497,0.129284941801235,0.000221205457563648,0.000221205457563656,0.000221205457563654,0.000221205457563653,0.000221205457563654,0.000221205457563685,0.00022120545756366099,0.000221205457563653,0.00022120545756367,0.00022120545756365,0.000221205457563658,0.000221205457563665,0.000221205457563653,0.000221205457563654,0.00022120545756363702,0.000221205457563631,0.000221205457563653,0.00022120545756364502,0.00022120545756366402,0.00022120545756365201,0.000221205457563677,0.000221205457563663,0.000221205457563644,21
